2024-12-18 01:24:48,724 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:24:51,955 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:24:52,105 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:24:52,105 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57467)
2024-12-18 01:24:52,224 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:24:52,245 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:24:52,245 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:24:52,258 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:24:58,193 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:24:58,197 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:24:58,213 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:24:58,213 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:00,356 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:25:00,536 [WARNING] django.request: Not Found: /favicon.ico
2024-12-18 01:25:00,537 [INFO] django.server: - Broken pipe from ('127.0.0.1', 57464)
2024-12-18 01:25:00,721 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:25:00,740 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:25:00,742 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:25:00,751 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:25:04,743 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:25:14,338 [INFO] django.server: "POST /start_strategy/ HTTP/1.1" 302 0
2024-12-18 01:25:14,579 [INFO] django.server: "GET /start_strategy/ HTTP/1.1" 200 10040
2024-12-18 01:25:17,054 [INFO] django.server: "GET / HTTP/1.1" 200 119372
2024-12-18 01:25:17,436 [INFO] django.server: "GET /api/get_table_data/4/ HTTP/1.1" 200 1223
2024-12-18 01:25:17,438 [INFO] django.server: "GET /api/get_table_data/5/ HTTP/1.1" 200 1223
2024-12-18 01:25:17,453 [INFO] django.server: "GET /api/get_table_data/6/ HTTP/1.1" 200 1223
2024-12-18 01:25:17,480 [INFO] django.server: "GET /api/get_table_data/7/ HTTP/1.1" 200 1223
2024-12-18 01:25:22,453 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:25:22,468 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:22,484 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:22,484 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:27,537 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:27,555 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:27,559 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:27,568 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:25:35,142 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:35,763 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:37,251 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:38,301 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:25:40,312 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:40,312 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:42,323 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:43,358 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:25:45,433 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:45,524 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:47,478 [INFO] django.utils.autoreload: C:\Users\Ankit Tomar\OneDrive\Desktop\project\myproject\accounts\views.py changed, reloading.
2024-12-18 01:25:50,683 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2024-12-18 01:25:52,442 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:25:52,546 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
2024-12-18 01:25:52,646 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:25:53,186 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=6 HTTP/1.1" 200 100
2024-12-18 01:25:58,821 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
2024-12-18 01:26:00,786 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=4 HTTP/1.1" 200 100
2024-12-18 01:26:00,827 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=7 HTTP/1.1" 200 100
2024-12-18 01:26:00,871 [INFO] django.server: "GET /api/get_dynamic_fields/?strategy_id=5 HTTP/1.1" 200 100
